suite,dimension,budget,function,function_class,competitor,reference,n_competitor,n_reference,u_competitor,probability_competitor_lower,median_competitor,median_reference,p_raw,bonferroni_family_size,p_bonferroni,alpha,decision
cec2020,5,1000000,9,composition,LSRTDE,MSC-CMA,51,51,2601,0,100,4.0017766878008842e-11,1.9842855374627062e-20,10,1.9842855374627062e-19,0.05,MSC-CMA-ES better
cec2020,5,1000000,10,composition,LSRTDE,MSC-CMA,51,51,2601,0,347.36691593518754,6.0026650317013264e-11,7.4976475218999585e-19,10,7.4976475218999589e-18,0.05,MSC-CMA-ES better
cec2020,5,1000000,1,basic,NLSHADE-RSP,MSC-CMA,51,51,1275,0.50980392156862742,0,0,0.32689257978151776,10,1,0.05,not significant
cec2020,5,1000000,2,basic,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,0.24979796946627175,8.5718461333289147e-21,10,8.5718461333289144e-20,0.05,competitor better
cec2020,5,1000000,3,basic,NLSHADE-RSP,MSC-CMA,51,51,1001,0.61514801999231072,0,0.033777788786210294,0.022948345918275794,10,0.22948345918275795,0.05,not significant
cec2020,5,1000000,4,basic,NLSHADE-RSP,MSC-CMA,51,51,51,0.98039215686274506,0,0.25070907979375079,1.9637244970792326e-19,10,1.9637244970792327e-18,0.05,competitor better
cec2020,5,1000000,5,hybrid,NLSHADE-RSP,MSC-CMA,51,51,765,0.70588235294117641,0,0,3.8971976973993805e-07,10,3.8971976973993804e-06,0.05,competitor better
cec2020,5,1000000,6,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,0.0097159381771234621,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,competitor better
cec2020,5,1000000,7,hybrid,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,6.787104211980477e-09,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,competitor better
cec2020,5,1000000,8,composition,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,1.3642420526593924e-12,1.0803371315519421e-20,10,1.0803371315519421e-19,0.05,competitor better
cec2020,5,1000000,9,composition,NLSHADE-RSP,MSC-CMA,51,51,0,1,0,4.0017766878008842e-11,1.3878397236922033e-20,10,1.3878397236922032e-19,0.05,competitor better
cec2020,5,1000000,10,composition,NLSHADE-RSP,MSC-CMA,51,51,2244,0.13725490196078427,300,6.0026650317013264e-11,1.9472581846511054e-10,10,1.9472581846511054e-09,0.05,MSC-CMA-ES better
cec2020,5,1000000,1,basic,j2020,MSC-CMA,51,51,1275,0.50980392156862742,0,0,0.32689257978151776,10,1,0.05,not significant
cec2020,5,1000000,2,basic,j2020,MSC-CMA,51,51,60,0.97693194925028837,0,0.24979796946627175,5.3838534464610117e-18,10,5.383853446461012e-17,0.05,competitor better
cec2020,5,1000000,3,basic,j2020,MSC-CMA,51,51,561,0.78431372549019607,0,0.033777788786210294,5.1552347228335189e-10,10,5.1552347228335193e-09,0.05,competitor better
cec2020,5,1000000,4,basic,j2020,MSC-CMA,51,51,111,0.95732410611303342,0,0.25070907979375079,5.6901588921530978e-16,10,5.6901588921530976e-15,0.05,competitor better
cec2020,5,1000000,5,hybrid,j2020,MSC-CMA,51,51,765,0.70588235294117641,0,0,3.8971976973993805e-07,10,3.8971976973993804e-06,0.05,competitor better
cec2020,5,1000000,6,hybrid,j2020,MSC-CMA,51,51,0,1,0,0.0097159381771234621,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,competitor better
cec2020,5,1000000,7,hybrid,j2020,MSC-CMA,51,51,0,1,0,6.787104211980477e-09,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,competitor better
cec2020,5,1000000,8,composition,j2020,MSC-CMA,51,51,0,1,0,1.3642420526593924e-12,1.0803371315519421e-20,10,1.0803371315519421e-19,0.05,competitor better
cec2020,5,1000000,9,composition,j2020,MSC-CMA,51,51,0,1,0,4.0017766878008842e-11,2.7816502517406785e-20,10,2.7816502517406785e-19,0.05,competitor better
cec2020,5,1000000,10,composition,j2020,MSC-CMA,51,51,1887,0.27450980392156865,100.00818679398935,6.0026650317013264e-11,8.6002714387912684e-05,10,0.0008600271438791269,0.05,MSC-CMA-ES better
cec2020,5,1000000,1,basic,jSO,MSC-CMA,51,51,1275,0.50980392156862742,0,0,0.32689257978151776,10,1,0.05,not significant
cec2020,5,1000000,2,basic,jSO,MSC-CMA,51,51,26.5,0.98981161091887737,0,0.24979796946627175,2.3045253691763301e-19,10,2.30452536917633e-18,0.05,competitor better
cec2020,5,1000000,3,basic,jSO,MSC-CMA,51,51,2401,0.076893502499038813,5.1482279660613131,0.033777788786210294,5.9663209457054887e-15,10,5.9663209457054893e-14,0.05,MSC-CMA-ES better
cec2020,5,1000000,4,basic,jSO,MSC-CMA,51,51,163,0.93733179546328338,0.029917606267872543,0.25070907979375079,2.0161586082038023e-14,10,2.0161586082038022e-13,0.05,competitor better
cec2020,5,1000000,5,hybrid,jSO,MSC-CMA,51,51,765,0.70588235294117641,0,0,3.8971976973993805e-07,10,3.8971976973993804e-06,0.05,competitor better
cec2020,5,1000000,6,hybrid,jSO,MSC-CMA,51,51,0,1,0,0.0097159381771234621,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,competitor better
cec2020,5,1000000,7,hybrid,jSO,MSC-CMA,51,51,0,1,0,6.787104211980477e-09,1.3905886961424435e-20,10,1.3905886961424435e-19,0.05,competitor better
cec2020,5,1000000,8,composition,jSO,MSC-CMA,51,51,153,0.94117647058823528,0,1.3642420526593924e-12,4.1687592008358127e-16,10,4.1687592008358128e-15,0.05,competitor better
